t (min),velocity (km/h)
0.401302083333386, 12.859658298465828
0.42088913690481466, 12.07435495118549
0.42741815476195755, 12.492503486750344
0.44047619047624287, 15.837691771269174
0.4448288690476716, 16.388423988842398
0.45353422619052863, 18.040620641562064
0.45353422619052863, 17.67346582984658
0.45353422619052863, 17.306311018131098
0.45353422619052863, 16.939156206415618
0.45353422619052863, 15.470536959553694
0.45353422619052863, 15.103382147838213
0.45353422619052863, 14.736227336122731
0.45353422619052863, 14.369072524407251
0.45353422619052863, 14.001917712691768
0.45353422619052863, 13.634762900976288
0.45353422619052863, 13.267608089260808
0.45353422619052863, 12.900453277545324
0.47094494047624313, 18.326185495118548
0.47965029761910016, 20.61070432357043
0.47965029761910016, 20.24354951185495
0.47965029761910016, 19.876394700139468
0.47965029761910016, 19.509239888423988
0.47965029761910016, 19.142085076708504
0.47965029761910016, 18.774930264993024
0.49270833333338593, 20.97785913528591
0.5318824404762428, 18.897315202231518
0.5318824404762428, 18.530160390516038
0.5318824404762428, 18.163005578800558
0.5318824404762428, 17.795850767085074
0.5318824404762428, 17.42869595536959
0.5318824404762428, 17.06154114365411
0.5318824404762428, 16.69438633193863
0.5318824404762428, 16.32723152022315
0.5318824404762428, 15.96007670850767
0.5318824404762428, 15.592921896792188
0.5318824404762428, 15.225767085076706
0.5318824404762428, 14.858612273361224
0.5318824404762428, 14.491457461645744
0.5318824404762428, 14.12430264993026
0.5318824404762428, 13.757147838214781
0.5449404761905285, 13.267608089260808
0.5449404761905285, 12.900453277545324
0.5449404761905285, 12.533298465829844
0.5449404761905285, 12.166143654114364
0.5449404761905285, 11.798988842398881
0.5449404761905285, 11.431834030683401
0.5449404761905285, 11.064679218967918
0.5449404761905285, 10.697524407252438
0.5449404761905285, 10.330369595536958
0.5449404761905285, 9.963214783821474
0.5449404761905285, 9.596059972105994
0.5514694940476714, 8.096844490934448
0.5579985119048143, 9.228905160390514
0.5579985119048143, 8.86175034867503
0.5579985119048143, 8.494595536959551
0.5971726190476712, 8.005055788005574
0.6102306547619569, 9.596059972105994
0.6102306547619569, 9.228905160390514
0.6102306547619569, 8.86175034867503
0.6102306547619569, 8.494595536959551
0.6363467261905285, 11.268654114365408
0.6363467261905285, 10.921896792189678
0.6363467261905285, 10.575139470013944
0.6363467261905285, 10.207984658298464
0.6363467261905285, 9.922419804741978
0.6415699404762429, 11.750034867503484
0.6885788690476711, 9.963214783821474
0.6885788690476711, 9.596059972105994
0.6885788690476711, 9.228905160390514
0.6885788690476711, 8.86175034867503
0.6885788690476711, 8.494595536959551
0.6885788690476711, 8.127440725244071
0.6885788690476711, 7.7602859135285875
0.6885788690476711, 7.393131101813108
0.6885788690476711, 7.025976290097624
0.7016369047619568, 6.597629009762898
0.7016369047619568, 6.230474198047418
0.7016369047619568, 5.863319386331934
0.7016369047619568, 5.496164574616454
0.7016369047619568, 5.129009762900974
0.7016369047619568, 4.761854951185491
0.7016369047619568, 4.394700139470011
0.7146949404762426, 3.986750348675031
0.7538690476190995, 3.3544281729428143
0.7538690476190995, 2.987273361227331
0.7538690476190995, 2.620118549511851
0.7538690476190995, 2.252963737796371
0.7669270833333852, 1.7634239888423942
0.7865141369048139, 0.15712168758716416
0.7930431547619567, 1.273884239888421
0.7930431547619567, 0.9067294281729374
0.7930431547619567, 0.5395746164574575
0.8452752976190994, 3.1096582984658276
0.8452752976190994, 2.742503486750344
0.8452752976190994, 2.3753486750348642
0.8452752976190994, 2.0081938633193808
0.8452752976190994, 1.6410390516039008
0.8452752976190994, 1.273884239888421
0.8452752976190994, 0.05003486750348429
0.8626860119048139, 3.3952231520223144
0.8713913690476709, 3.905160390516034
0.897507440476242, 4.700662482566244
0.897507440476242, 4.333507670850764
0.9105654761905277, 5.679741980474194
0.9105654761905277, 5.312587168758714
0.9105654761905277, 4.976028591352854
0.9149181547619565, 6.128486750348671
0.9236235119048135, 7.393131101813108
0.9236235119048135, 7.025976290097624
0.9236235119048135, 6.658821478382144
0.949739583333385, 7.882670850767081
0.9758556547619561, 9.228905160390514
0.9758556547619561, 8.86175034867503
0.9758556547619561, 8.494595536959551
0.9758556547619561, 8.127440725244071
0.9889136904762419, 11.431834030683401
0.9889136904762419, 11.064679218967918
0.9889136904762419, 10.697524407252438
0.9889136904762419, 10.330369595536958
0.9889136904762419, 9.963214783821474
0.9889136904762419, 9.596059972105994
1.0019717261905277, 13.267608089260808
1.0019717261905277, 12.900453277545324
1.0019717261905277, 12.533298465829844
1.0019717261905277, 12.166143654114364
1.0019717261905277, 11.798988842398881
1.0280877976190992, 15.837691771269174
1.0280877976190992, 15.470536959553694
1.0280877976190992, 15.103382147838213
1.0280877976190992, 14.756624825662477
1.0280877976190992, 14.369072524407251
1.0280877976190992, 14.001917712691768
1.0367931547619562, 13.553172942817294
1.0803199404762418, 15.592921896792188
1.0803199404762418, 15.225767085076706
1.0803199404762418, 14.858612273361224
1.0803199404762418, 14.491457461645744
1.0803199404762418, 14.12430264993026
1.0803199404762418, 13.757147838214781
1.0803199404762418, 13.389993026499301
1.0803199404762418, 13.022838214783818
1.0803199404762418, 12.655683403068338
1.0803199404762418, 12.288528591352858
1.1064360119048133, 11.900976290097628
1.1325520833333844, 11.431834030683401
1.1325520833333844, 11.064679218967918
1.1456101190476702, 10.697524407252438
1.1456101190476702, 10.330369595536958
1.1456101190476702, 9.963214783821474
1.1456101190476702, 9.626656206415618
1.158668154761956, 9.228905160390514
1.158668154761956, 8.86175034867503
1.158668154761956, 8.494595536959551
1.1782552083333846, 7.959161436541141
1.2109002976190986, 7.515516039051601
1.2109002976190986, 7.148361227336121
1.2109002976190986, 6.7812064156206375
1.2109002976190986, 6.414051603905158
1.2239583333333843, 6.046896792189674
1.2239583333333843, 5.679741980474194
1.2239583333333843, 5.312587168758714
1.2239583333333843, 4.976028591352854
1.2579092261905271, 4.076499302649928
1.2696614583333845, 4.547681311018128
1.2892485119048127, 5.067817294281728
1.3023065476190985, 6.108089260808924
1.3023065476190985, 5.740934449093441
1.3023065476190985, 5.434972105997208
1.3066592261905272, 6.577231520223151
1.3153645833333842, 7.515516039051601
1.3153645833333842, 7.148361227336121
1.3414806547619558, 7.867372733612271
1.3675967261905269, 9.718444909344488
1.3675967261905269, 9.351290097629008
1.3675967261905269, 8.984135285913524
1.3675967261905269, 8.616980474198044
1.3675967261905269, 8.249825662482564
1.3806547619048126, 10.758716875871684
1.3806547619048126, 10.391562064156204
1.3806547619048126, 10.02440725244072
1.3850074404762414, 11.227859135285911
1.41982886904767, 11.783690725244071
1.445944940476241, 11.431834030683401
1.445944940476241, 11.064679218967918
1.445944940476241, 10.697524407252438
1.4590029761905268, 10.207984658298464
1.4655319940476697, 9.473675034867501
1.4720610119048125, 9.881624825662481
1.4851190476190983, 7.913267085076704
1.498177083333384, 8.535390516039051
1.498177083333384, 8.168235704323568
1.503400297619098, 9.033089260808925
1.5242931547619551, 14.736227336122731
1.5242931547619551, 14.369072524407251
1.5242931547619551, 14.001917712691768
1.5242931547619551, 13.634762900976288
1.5242931547619551, 13.267608089260808
1.5242931547619551, 12.900453277545324
1.5242931547619551, 12.533298465829844
1.5242931547619551, 12.166143654114364
1.5242931547619551, 11.798988842398881
1.5242931547619551, 11.431834030683401
1.5242931547619551, 11.064679218967918
1.5242931547619551, 10.697524407252438
1.5242931547619551, 10.330369595536958
1.5242931547619551, 9.963214783821474
1.5242931547619551, 9.596059972105994
1.537351190476241, 19.080892608089258
1.537351190476241, 18.713737796373778
1.537351190476241, 18.346582984658298
1.537351190476241, 17.979428172942818
1.537351190476241, 17.612273361227334
1.537351190476241, 17.24511854951185
1.537351190476241, 16.87796373779637
1.537351190476241, 16.51080892608089
1.537351190476241, 16.14365411436541
1.537351190476241, 15.776499302649928
1.537351190476241, 15.439940725244071
1.537351190476241, 15.042189679218966
1.5417038690476697, 19.550034867503484
1.5678199404762412, 20.81467921896792
1.5765252976190982, 20.365934449093444
1.5765252976190982, 20.01917712691771
1.6026413690476693, 19.63162482566248
1.6026413690476693, 19.264470013946998
1.6026413690476693, 18.897315202231518
1.6026413690476693, 18.530160390516038
1.6026413690476693, 18.163005578800558
1.6026413690476693, 17.795850767085074
1.6026413690476693, 17.42869595536959
1.6026413690476693, 17.06154114365411
1.6026413690476693, 16.69438633193863
1.6113467261905263, 12.900453277545324
1.615699404761955, 16.266039051603904
1.615699404761955, 15.898884239888421
1.615699404761955, 15.531729428172941
1.615699404761955, 15.16457461645746
1.615699404761955, 14.797419804741978
1.615699404761955, 14.430264993026498
1.615699404761955, 14.063110181311014
1.615699404761955, 13.695955369595534
1.615699404761955, 13.328800557880054
1.6287574404762408, 12.533298465829844
1.6374627976190979, 12.002963737796371
1.6679315476190977, 11.523622733612271
1.6679315476190977, 9.93261854951185
1.6809895833333834, 11.064679218967918
1.6809895833333834, 10.697524407252438
1.6809895833333834, 10.330369595536958
1.6809895833333834, 9.596059972105994
1.6809895833333834, 9.228905160390514
1.6809895833333834, 8.86175034867503
1.6809895833333834, 8.494595536959551
1.6940476190476692, 8.127440725244071
1.6940476190476692, 7.7602859135285875
1.6940476190476692, 7.393131101813108
1.6940476190476692, 7.025976290097624
1.6940476190476692, 6.658821478382144
1.6940476190476692, 6.291666666666664
1.6940476190476692, 5.924511854951181
1.6984002976190975, 4.986227336122731
1.707105654761955, 5.557357043235701
1.707105654761955, 4.455892608089258
1.7201636904762407, 3.966352859135281
1.7462797619048118, 3.0790620641562043
1.7506324404762401, 3.5176080892608077
1.7593377976190976, 2.620118549511851
1.7593377976190976, 2.252963737796371
1.7593377976190976, 1.8858089260808875
1.7854538690476691, 1.4778591352859074
1.7854538690476691, 1.1107043235704275
1.7854538690476691, 0.7435495118549476
1.7854538690476691, 0.3763947001394641
1.7854538690476691, 0.07043235704323081
1.824627976190526, 4.945432357043231
1.8376860119048117, 9.718444909344488
1.8376860119048117, 9.351290097629008
1.8376860119048117, 8.984135285913524
1.8376860119048117, 8.616980474198044
1.8376860119048117, 8.249825662482564
1.8376860119048117, 7.882670850767081
1.8376860119048117, 7.515516039051601
1.8376860119048117, 7.148361227336121
1.8376860119048117, 6.7812064156206375
1.8376860119048117, 6.414051603905158
1.8376860119048117, 6.046896792189674
1.8376860119048117, 5.679741980474194
1.8376860119048117, 5.312587168758714
1.8376860119048117, 4.578277545327751
1.8376860119048117, 4.211122733612271
1.8376860119048117, 3.8439679218967875
1.8376860119048117, 3.4768131101813076
1.8376860119048117, 3.1096582984658276
1.8376860119048117, 2.742503486750344
1.8376860119048117, 2.3753486750348642
1.8376860119048117, 2.0081938633193808
1.8376860119048117, 1.6410390516039008
1.8376860119048117, 1.273884239888421
1.8376860119048117, 0.9067294281729374
1.8376860119048117, 0.5395746164574575
1.8376860119048117, 0.1724198047419776
1.8550967261905258, 10.126394700139468
1.8638020833333833, 11.431834030683401
1.8638020833333833, 11.064679218967918
1.8638020833333833, 10.697524407252438
1.876860119047669, 11.89077754532775
1.9029761904762401, 12.594490934449091
1.9029761904762401, 12.227336122733611
1.9073288690476684, 13.063633193863318
1.9160342261905259, 14.736227336122731
1.9160342261905259, 14.369072524407251
1.9160342261905259, 14.001917712691768
1.9160342261905259, 13.634762900976288
1.9290922619048116, 15.3481520223152
1.9290922619048116, 15.011593444909343
1.9421502976190974, 15.837691771269174
1.9813244047619543, 19.81520223152022
1.9813244047619543, 19.448047419804738
1.9813244047619543, 19.080892608089258
1.9813244047619543, 18.713737796373778
1.9813244047619543, 18.346582984658298
1.9813244047619543, 17.979428172942818
1.9813244047619543, 17.612273361227334
1.9813244047619543, 17.24511854951185
1.9813244047619543, 16.87796373779637
1.9813244047619543, 16.51080892608089
1.9813244047619543, 16.14365411436541
1.9856770833333826, 20.284344490934444
2.020498511904812, 24.15986750348675
2.020498511904812, 23.792712691771268
2.020498511904812, 23.364365411436538
2.020498511904812, 23.058403068340304
2.020498511904812, 22.691248256624824
2.020498511904812, 22.324093444909344
2.020498511904812, 21.95693863319386
2.020498511904812, 21.58978382147838
2.020498511904812, 21.222629009762898
2.020498511904812, 20.855474198047418
2.0335565476190975, 24.89417712691771
2.0335565476190975, 24.52702231520223
2.059672619047668, 20.05997210599721
2.059672619047668, 19.692817294281728
2.059672619047668, 19.325662482566244
2.059672619047668, 18.98910390516039
2.0640252976190965, 20.529114365411434
2.072730654761954, 23.670327754532774
2.072730654761954, 23.30317294281729
2.072730654761954, 22.93601813110181
2.072730654761954, 22.56886331938633
2.072730654761954, 22.20170850767085
2.072730654761954, 21.834553695955368
2.072730654761954, 21.467398884239884
2.072730654761954, 21.100244072524404
2.072730654761954, 18.530160390516038
2.072730654761954, 18.163005578800558
2.072730654761954, 17.795850767085074
2.072730654761954, 17.42869595536959
2.072730654761954, 17.06154114365411
2.072730654761954, 16.69438633193863
2.072730654761954, 16.32723152022315
2.072730654761954, 15.96007670850767
2.072730654761954, 15.592921896792188
2.0857886904762397, 15.16457461645746
2.0857886904762397, 14.797419804741978
2.0857886904762397, 14.430264993026498
2.0857886904762397, 14.063110181311014
2.0857886904762397, 13.695955369595534
2.0857886904762397, 13.328800557880054
2.0857886904762397, 12.96164574616457
2.0857886904762397, 12.594490934449091
2.0857886904762397, 12.227336122733611
2.0857886904762397, 11.860181311018128
2.0857886904762397, 11.493026499302648
2.0857886904762397, 11.125871687587168
2.0857886904762397, 10.758716875871684
2.0857886904762397, 10.391562064156204
2.0857886904762397, 10.02440725244072
2.0857886904762397, 9.687848675034864
2.0857886904762397, 9.290097629009761
2.0857886904762397, 8.922942817294278
2.0857886904762397, 8.555788005578798
2.0857886904762397, 8.219229428172941
2.124962797619097, 7.841875871687584
2.1380208333333828, 7.454323570432354
2.1380208333333828, 7.087168758716874
2.1380208333333828, 6.720013947001391
2.1380208333333828, 6.352859135285911
2.1380208333333828, 5.9857043235704275
2.1380208333333828, 5.649145746164571
2.17719494047624, 5.067817294281728
2.17719494047624, 4.741457461645744
2.17719494047624, 4.374302649930261
2.17719494047624, 4.0479428172942775
2.2294270833333822, 5.679741980474194
2.2294270833333822, 4.8230474198047375
2.2555431547619538, 7.882670850767081
2.2555431547619538, 7.515516039051601
2.2555431547619538, 7.148361227336121
2.2555431547619538, 6.720013947001391
2.2555431547619538, 6.414051603905158
2.2555431547619538, 6.077493026499301
2.2555431547619538, 5.312587168758714
2.307775297619097, 7.270746164574614
2.307775297619097, 6.903591352859131
2.307775297619097, 6.536436541143651
2.307775297619097, 6.169281729428171
2.307775297619097, 5.8021269177126875
2.307775297619097, 4.0275453277545274
2.3338913690476684, 5.312587168758714
2.3338913690476684, 4.945432357043231
2.3338913690476684, 4.537482566248251
2.3338913690476684, 4.170327754532771
2.3861235119048105, 5.679741980474194
2.3861235119048105, 5.190202231520221
2.412239583333382, 7.882670850767081
2.412239583333382, 7.515516039051601
2.412239583333382, 7.148361227336121
2.412239583333382, 6.801603905160388
2.412239583333382, 6.414051603905158
2.412239583333382, 6.077493026499301
2.4557663690476677, 4.904637377963734
2.477529761904811, 4.0275453277545274
2.4905877976190967, 6.414051603905158
2.4905877976190967, 6.046896792189674
2.4905877976190967, 5.679741980474194
2.4905877976190967, 5.312587168758714
2.4971168154762395, 4.302911436541141
2.499293154761954, 6.862796373779634
2.516703869047668, 8.127440725244071
2.516703869047668, 7.7602859135285875
2.516703869047668, 7.393131101813108
2.516703869047668, 4.8230474198047375
2.529761904761953, 9.963214783821474
2.5341145833333822, 8.413005578800554
2.542819940476239, 13.267608089260808
2.542819940476239, 12.900453277545324
2.542819940476239, 12.533298465829844
2.542819940476239, 12.166143654114364
2.542819940476239, 11.798988842398881
2.542819940476239, 11.431834030683401
2.542819940476239, 11.064679218967918
2.542819940476239, 10.697524407252438
2.542819940476239, 10.330369595536958
2.542819940476239, 9.596059972105994
2.542819940476239, 9.228905160390514
2.542819940476239, 8.86175034867503
2.5689360119048104, 15.837691771269174
2.5689360119048104, 15.470536959553694
2.5689360119048104, 15.103382147838213
2.5689360119048104, 14.736227336122731
2.5689360119048104, 14.369072524407251
2.5689360119048104, 14.001917712691768
2.5689360119048104, 13.634762900976288
2.6211681547619534, 14.858612273361224
2.6211681547619534, 14.491457461645744
2.6211681547619534, 14.12430264993026
2.6211681547619534, 13.757147838214781
2.6211681547619534, 13.389993026499301
2.6211681547619534, 13.022838214783818
2.6211681547619534, 12.655683403068338
2.6211681547619534, 12.166143654114364
2.6559895833333824, 11.064679218967918
2.6603422619048107, 11.860181311018128
2.6603422619048107, 11.493026499302648
2.6734002976190965, 10.697524407252438
2.6734002976190965, 10.330369595536958
2.6734002976190965, 9.963214783821474
2.6734002976190965, 9.596059972105994
2.6734002976190965, 9.228905160390514
2.6734002976190965, 8.86175034867503
2.6734002976190965, 8.494595536959551
2.6734002976190965, 8.127440725244071
2.6734002976190965, 7.7602859135285875
2.6734002976190965, 7.393131101813108
2.6734002976190965, 7.025976290097624
2.682105654761953, 2.824093444909341
2.6864583333333814, 6.567032775453274
2.6864583333333814, 6.169281729428171
2.6864583333333814, 5.8021269177126875
2.6864583333333814, 5.434972105997208
2.6864583333333814, 5.067817294281728
2.6864583333333814, 4.700662482566244
2.6864583333333814, 4.333507670850764
2.6864583333333814, 3.966352859135281
2.6864583333333814, 3.599198047419801
2.6864583333333814, 3.232043235704321
2.699516369047667, 2.176473152022311
2.7256324404762386, 1.1514993026499276
2.7256324404762386, 0.7843444909344441
2.7256324404762386, 0.4171896792189642
2.7256324404762386, 0.11122733612273095
2.730855654761953, 1.6410390516039008
2.75174851190481, 2.252963737796371
2.764806547619096, 5.067817294281728
2.764806547619096, 4.700662482566244
2.764806547619096, 4.333507670850764
2.764806547619096, 3.966352859135281
2.764806547619096, 3.599198047419801
2.764806547619096, 3.232043235704321
2.764806547619096, 2.8648884239888375
2.764806547619096, 2.558926080892604
2.7691592261905242, 5.516562064156201
2.7778645833333817, 1.5186541143654075
2.8039806547619532, 7.882670850767081
2.8039806547619532, 7.515516039051601
2.8039806547619532, 7.1687587168758675
2.8039806547619532, 6.7812064156206375
2.8039806547619532, 6.414051603905158
2.8039806547619532, 6.046896792189674
2.8431547619048096, 5.587953277545324
2.847507440476238, 4.904637377963734
2.8562127976190954, 6.536436541143651
2.8562127976190954, 6.169281729428171
2.8562127976190954, 4.333507670850764
2.882328869047667, 3.925557880055784
2.9084449404762385, 3.4768131101813076
2.9084449404762385, 3.1096582984658276
2.9084449404762385, 2.742503486750344
2.9084449404762385, 2.3753486750348642
2.9084449404762385, 2.0081938633193808
2.917150297619096, 0.7843444909344441
2.9215029761905242, 1.5798465829846542
2.9215029761905242, 1.2126917712691743
2.9606770833333815, 0.3865934449093409
2.9606770833333815, 0.11122733612273095
2.986793154761952, 2.987273361227331
2.986793154761952, 2.620118549511851
2.986793154761952, 2.252963737796371
2.986793154761952, 1.8858089260808875
2.986793154761952, 1.5186541143654075
2.986793154761952, 1.1514993026499276
2.986793154761952, 0.7843444909344441
2.999851190476238, 5.067817294281728
2.999851190476238, 4.700662482566244
2.999851190476238, 4.333507670850764
2.999851190476238, 3.966352859135281
2.999851190476238, 3.599198047419801
2.999851190476238, 3.232043235704321
3.0042038690476662, 5.516562064156201
3.0390252976190952, 7.882670850767081
3.0390252976190952, 7.515516039051601
3.0390252976190952, 7.148361227336121
3.0390252976190952, 6.7812064156206375
3.0390252976190952, 6.414051603905158
3.0390252976190952, 6.067294281729424
3.0651413690476668, 5.679741980474194
3.0738467261905242, 4.496687587168758
3.0781994047619525, 5.312587168758714
3.0912574404762383, 4.945432357043231
3.11737351190481, 4.125453277545326
3.1434895833333805, 5.8021269177126875
3.1434895833333805, 5.434972105997208
3.1434895833333805, 5.067817294281728
3.1434895833333805, 4.700662482566244
3.1565476190476662, 6.475244072524404
3.1565476190476662, 6.108089260808924
3.1609002976190945, 6.944386331938631
3.169605654761952, 7.515516039051601
3.1957217261905235, 7.9438633193863275
3.2087797619048093, 10.085599721059967
3.2087797619048093, 9.718444909344488
3.2087797619048093, 9.351290097629008
3.2087797619048093, 8.984135285913524
3.2087797619048093, 8.616980474198044
3.2087797619048093, 8.249825662482564
3.221837797619095, 13.022838214783818
3.221837797619095, 12.655683403068338
3.221837797619095, 12.288528591352858
3.221837797619095, 11.921373779637374
3.221837797619095, 11.554218967921894
3.221837797619095, 11.187064156206414
3.221837797619095, 10.819909344490931
3.221837797619095, 10.452754532775451
3.234895833333381, 15.16457461645746
3.234895833333381, 14.797419804741978
3.234895833333381, 14.430264993026498
3.234895833333381, 14.063110181311014
3.234895833333381, 13.695955369595534
3.234895833333381, 13.359396792189678
3.239248511904809, 15.633716875871684
3.274069940476238, 16.32723152022315
3.274069940476238, 16.021269177126918
3.287127976190524, 16.7861750348675
3.3263020833333803, 20.325139470013944
3.3263020833333803, 19.957984658298464
3.3263020833333803, 19.590829846582984
3.3263020833333803, 19.223675034867505
3.3263020833333803, 18.897315202231518
3.3263020833333803, 18.530160390516038
3.3263020833333803, 18.163005578800558
3.3263020833333803, 17.795850767085074
3.3263020833333803, 17.42869595536959
3.3263020833333803, 17.06154114365411
3.3315252976190948, 20.80652022315202
3.3654761904762376, 16.572001394700138
3.3785342261905233, 20.24354951185495
3.3785342261905233, 19.876394700139468
3.3785342261905233, 19.509239888423988
3.3785342261905233, 19.142085076708504
3.3785342261905233, 18.774930264993024
3.3785342261905233, 18.407775453277544
3.3785342261905233, 18.040620641562064
3.3785342261905233, 17.67346582984658
3.3785342261905233, 17.306311018131098
3.3785342261905233, 16.939156206415618
3.3785342261905233, 16.204846582984658
3.3785342261905233, 15.837691771269174
3.3785342261905233, 15.470536959553694
3.3785342261905233, 15.103382147838213
3.3785342261905233, 14.736227336122731
3.3785342261905233, 14.369072524407251
3.3785342261905233, 14.001917712691768
3.3785342261905233, 13.634762900976288
3.3785342261905233, 13.267608089260808
3.3785342261905233, 12.900453277545324
3.3785342261905233, 12.533298465829844
3.3785342261905233, 12.166143654114364
3.3785342261905233, 11.798988842398881
3.3785342261905233, 11.431834030683401
3.3785342261905233, 11.064679218967918
3.3785342261905233, 10.697524407252438
3.391592261904809, 10.330369595536958
3.391592261904809, 9.963214783821474
3.3959449404762374, 9.432880055788
3.404650297619095, 8.943340306834028
3.4177083333333806, 8.494595536959551
3.4177083333333806, 8.005055788005574
3.456882440476237, 10.697524407252438
3.456882440476237, 10.330369595536958
3.456882440476237, 9.963214783821474
3.456882440476237, 9.596059972105994
3.456882440476237, 9.106520223152021
3.469940476190523, 11.309449093444908
3.469940476190523, 10.942294281729424
3.4829985119048086, 11.814286959553694
3.522172619047666, 14.98099721059972
3.522172619047666, 14.583246164574614
3.522172619047666, 13.634762900976288
3.522172619047666, 13.267608089260808
3.522172619047666, 12.900453277545324
3.522172619047666, 12.533298465829844
3.522172619047666, 12.196739888423988
3.526525297619094, 14.083507670850764
3.561346726190523, 19.63162482566248
3.561346726190523, 19.264470013946998
3.561346726190523, 18.897315202231518
3.561346726190523, 18.530160390516038
3.561346726190523, 18.163005578800558
3.561346726190523, 17.795850767085074
3.561346726190523, 17.42869595536959
3.561346726190523, 17.06154114365411
3.561346726190523, 16.69438633193863
3.561346726190523, 16.32723152022315
3.561346726190523, 15.96007670850767
3.561346726190523, 15.592921896792188
3.561346726190523, 15.225767085076706
3.5665699404762368, 20.09668758716876
3.574404761904809, 20.97785913528591
3.574404761904809, 20.61070432357043
3.6005208333333796, 14.736227336122731
3.6005208333333796, 14.338476290097628
3.6135788690476653, 19.509239888423988
3.6135788690476653, 19.142085076708504
3.6135788690476653, 18.774930264993024
3.6135788690476653, 18.407775453277544
3.6135788690476653, 18.040620641562064
3.6135788690476653, 17.67346582984658
3.6135788690476653, 17.306311018131098
3.6135788690476653, 16.939156206415618
3.6135788690476653, 16.572001394700138
3.6135788690476653, 16.204846582984658
3.6135788690476653, 15.837691771269174
3.6135788690476653, 15.470536959553694
3.6135788690476653, 15.103382147838213
3.6135788690476653, 14.001917712691768
3.6135788690476653, 13.634762900976288
3.6135788690476653, 13.267608089260808
3.6135788690476653, 12.900453277545324
3.6135788690476653, 12.533298465829844
3.6135788690476653, 12.166143654114364
3.6135788690476653, 11.798988842398881
3.6135788690476653, 11.431834030683401
3.6135788690476653, 11.064679218967918
3.6135788690476653, 10.697524407252438
3.6135788690476653, 10.330369595536958
3.6135788690476653, 9.963214783821474
3.6135788690476653, 9.596059972105994
3.6135788690476653, 9.228905160390514
3.6135788690476653, 8.86175034867503
3.6135788690476653, 8.494595536959551
3.6135788690476653, 8.127440725244071
3.6135788690476653, 7.7602859135285875
3.626636904761951, 7.331938633193861
3.626636904761951, 6.9647838214783775
3.626636904761951, 6.597629009762898
3.639694940476237, 6.250871687587164
3.639694940476237, 5.883716875871684
3.639694940476237, 5.516562064156201
